victim_age,police_deployed,latitude,longitude,report_hour,report_day_of_week,report_month,victim_gender_M,victim_gender_X,weapon_used_Explosives,weapon_used_Firearm,weapon_used_Knife,weapon_used_Other,weapon_used_Poison,weapon_used_Unknown,crime_domain_Other Crime,crime_domain_Traffic Fatality,crime_domain_Violent Crime,case_closed_Yes
49,12,17.360589,78.4740613,,,,False,False,False,False,False,False,True,False,False,False,True,True
46,4,17.6935526,83.2921297,,,,False,False,False,False,False,False,False,True,True,False,False,False
67,14,12.9767936,77.590082,,,,False,False,False,False,False,False,False,True,True,False,False,True
50,17,26.9154576,75.8189817,,,,False,False,False,False,False,False,False,False,False,False,True,False
13,2,21.1498134,79.0820556,,,,False,False,False,False,False,False,False,True,True,False,False,True
11,19,13.0836939,80.270186,,,,False,False,False,False,True,False,False,False,True,False,False,False
58,6,22.5726459,88.3638953,,,,False,False,False,False,False,False,True,False,False,False,False,True
65,7,19.054999,72.8692035,,,,False,False,False,False,True,False,False,False,True,False,False,True
44,11,21.1498134,79.0820556,,,,False,False,False,False,True,False,False,False,False,False,True,False
18,3,34.0747444,74.8204443,,,,True,False,False,True,False,False,False,False,True,False,False,False
55,2,26.9154576,75.8189817,,,,False,False,False,False,False,False,False,True,False,True,False,True
38,9,19.054999,72.8692035,,,,True,False,False,False,False,False,False,True,True,False,False,True
29,4,29.0018557,77.7679671,,,,True,False,True,False,False,False,False,False,False,True,False,True
24,18,12.9767936,77.590082,,,,True,False,True,False,False,False,False,False,False,False,True,False
53,4,28.6328027,77.2197713,,,,True,False,False,True,False,False,False,False,True,False,False,False
77,5,18.5213738,73.8545071,,,,False,False,False,False,False,False,False,True,False,False,True,False
36,15,26.8381,80.9346001,,,,False,False,False,False,True,False,False,False,True,False,False,True
78,5,19.054999,72.8692035,,,,False,False,False,True,False,False,False,False,False,False,True,True
31,5,27.1752554,78.0098161,,,,False,False,False,False,False,False,True,False,True,False,False,False
41,11,26.4609135,80.3217588,,,,True,False,False,False,False,True,False,False,True,False,False,False
72,8,30.9090157,75.851601,,,,False,False,False,False,False,False,False,False,False,False,False,False
17,14,13.0836939,80.270186,,,,False,False,False,False,False,False,True,False,False,False,True,False
75,19,22.5726459,88.3638953,,,,True,False,False,False,False,False,False,False,False,True,False,False
26,7,22.7203616,75.8681996,,,,False,False,False,False,False,False,False,False,True,False,False,False
40,17,28.6328027,77.2197713,,,,True,False,True,False,False,False,False,False,False,False,True,True
33,18,34.0747444,74.8204443,,,,False,False,False,False,False,False,True,False,True,False,False,True
33,14,13.0836939,80.270186,,,,False,False,False,False,False,False,False,False,True,False,False,True
51,10,30.9090157,75.851601,,,,False,False,False,False,True,False,False,False,True,False,False,True
38,2,19.3428238,72.805441,,,,True,False,False,False,False,False,False,False,True,False,False,True
46,16,28.6328027,77.2197713,,,,True,False,False,False,False,False,False,False,True,False,False,False
35,12,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,True
16,3,19.054999,72.8692035,,,,False,False,False,False,False,False,True,False,False,False,True,True
45,12,12.9767936,77.590082,,,,False,False,False,False,True,False,False,False,True,False,False,False
61,10,26.4609135,80.3217588,,,,False,False,False,False,False,True,False,False,True,False,False,True
55,12,27.1752554,78.0098161,,,,False,False,True,False,False,False,False,False,True,False,False,False
58,4,28.6328027,77.2197713,,,,True,False,True,False,False,False,False,False,True,False,False,True
40,3,13.0836939,80.270186,,,,True,False,False,False,True,False,False,False,True,False,False,False
76,7,19.054999,72.8692035,,,,False,False,False,False,False,False,True,False,False,True,False,True
24,6,21.1498134,79.0820556,,,,True,False,True,False,False,False,False,False,False,False,True,True
33,2,25.6093239,85.1235252,,,,False,False,False,False,True,False,False,False,False,False,True,False
75,15,13.0836939,80.270186,,,,True,False,False,False,True,False,False,False,True,False,False,False
19,1,28.6328027,77.2197713,,,,True,False,True,False,False,False,False,False,False,False,True,False
58,5,18.5213738,73.8545071,,,,False,False,False,False,False,True,False,False,True,False,False,False
61,16,13.0836939,80.270186,,,,True,False,False,False,False,False,False,False,True,False,False,True
70,10,19.054999,72.8692035,,,,True,False,True,False,False,False,False,False,True,False,False,True
14,18,22.5726459,88.3638953,,,,True,False,True,False,False,False,False,False,True,False,False,True
13,14,19.054999,72.8692035,,,,True,False,False,False,False,False,False,False,True,False,False,False
73,18,17.360589,78.4740613,,,,True,False,False,False,False,False,True,False,False,False,False,False
54,16,23.0215374,72.5800568,,,,False,False,True,False,False,False,False,False,False,False,False,False
78,10,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,False,False,True,True
13,14,28.6328027,77.2197713,,,,False,False,False,True,False,False,False,False,True,False,False,False
53,15,18.5213738,73.8545071,,,,False,False,False,True,False,False,False,False,False,False,True,False
49,15,19.054999,72.8692035,,,,False,False,False,True,False,False,False,False,True,False,False,True
59,17,30.9090157,75.851601,,,,False,False,False,False,False,False,False,True,False,False,True,True
50,4,28.7749966,77.4586967,,,,False,False,False,False,False,False,False,False,True,False,False,False
10,9,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,False
23,17,17.6935526,83.2921297,,,,False,False,False,False,False,False,True,False,True,False,False,False
39,15,20.0112475,73.7902364,,,,True,False,False,False,True,False,False,False,False,False,True,True
39,8,13.0836939,80.270186,,,,False,False,False,False,False,True,False,False,True,False,False,True
75,17,12.9767936,77.590082,,,,True,False,False,False,False,True,False,False,False,False,True,False
14,3,19.054999,72.8692035,,,,False,False,False,False,False,False,False,False,True,False,False,True
52,18,19.054999,72.8692035,,,,True,False,False,True,False,False,False,False,True,False,False,False
40,17,28.6328027,77.2197713,,,,True,False,False,False,False,False,False,False,True,False,False,False
48,19,23.0215374,72.5800568,,,,False,False,False,False,True,False,False,False,False,False,True,False
10,16,19.054999,72.8692035,,,,True,False,False,True,False,False,False,False,True,False,False,False
72,14,21.2094892,72.8317058,,,,False,False,False,True,False,False,False,False,True,False,False,True
60,8,13.0836939,80.270186,,,,True,False,False,False,True,False,False,False,True,False,False,False
11,5,18.5213738,73.8545071,,,,False,False,False,True,False,False,False,False,False,False,True,False
38,11,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,True,False,False,False
79,12,13.0836939,80.270186,,,,True,False,False,True,False,False,False,False,False,True,False,False
13,17,21.2094892,72.8317058,,,,False,False,False,False,True,False,False,False,True,False,False,True
79,3,12.9767936,77.590082,,,,False,False,False,False,False,False,False,True,False,False,True,False
25,5,26.8381,80.9346001,,,,False,False,False,False,False,False,False,False,True,False,False,True
41,8,13.0836939,80.270186,,,,False,False,True,False,False,False,False,False,True,False,False,False
67,11,28.6328027,77.2197713,,,,True,False,False,False,False,True,False,False,False,False,True,True
11,15,28.7749966,77.4586967,,,,False,False,False,False,False,True,False,False,False,False,False,True
55,13,19.054999,72.8692035,,,,True,False,False,False,False,True,False,False,True,False,False,True
26,11,17.360589,78.4740613,,,,False,False,False,True,False,False,False,False,True,False,False,True
26,7,25.6093239,85.1235252,,,,False,False,False,False,False,False,False,True,True,False,False,False
34,14,22.3053263,70.8028377,,,,False,False,True,False,False,False,False,False,False,False,False,True
51,9,28.6328027,77.2197713,,,,True,False,False,False,False,False,False,False,True,False,False,True
47,13,21.2094892,72.8317058,,,,True,False,False,True,False,False,False,False,False,False,True,False
16,3,17.360589,78.4740613,,,,True,False,False,False,False,False,False,True,False,False,True,True
50,13,22.5726459,88.3638953,,,,True,False,True,False,False,False,False,False,False,False,False,True
64,18,19.054999,72.8692035,,,,False,False,True,False,False,False,False,False,False,True,False,False
31,15,19.054999,72.8692035,,,,False,False,False,False,False,False,False,True,False,False,True,True
78,18,13.0836939,80.270186,,,,True,False,False,False,False,False,False,False,True,False,False,False
47,10,26.9154576,75.8189817,,,,True,False,False,False,False,False,False,False,False,False,True,False
44,17,12.9767936,77.590082,,,,True,False,False,True,False,False,False,False,True,False,False,False
43,2,18.5213738,73.8545071,,,,False,False,False,False,False,False,True,False,False,False,True,False
20,3,28.6328027,77.2197713,,,,True,False,False,False,False,False,True,False,True,False,False,True
72,15,18.5213738,73.8545071,,,,False,False,False,False,False,False,True,False,False,False,True,False
40,19,17.6935526,83.2921297,,,,False,False,False,False,False,True,False,False,False,False,False,True
25,8,19.3428238,72.805441,,,,False,False,False,False,False,False,False,False,False,False,True,True
18,14,22.5726459,88.3638953,,,,False,False,False,False,False,False,True,False,True,False,False,False
31,1,22.7203616,75.8681996,,,,True,False,False,False,False,False,True,False,False,False,True,False
76,2,12.9767936,77.590082,,,,True,False,False,False,False,False,False,True,False,False,True,True
77,3,30.9090157,75.851601,,,,False,False,False,False,True,False,False,False,False,False,False,False
24,16,22.5726459,88.3638953,,,,False,False,False,False,False,False,False,False,False,False,False,False
46,10,17.360589,78.4740613,,,,False,False,False,False,False,True,False,False,True,False,False,False
37,6,18.5213738,73.8545071,,,,True,False,False,False,False,False,False,True,True,False,False,True
40,6,12.9767936,77.590082,,,,False,False,False,False,False,False,False,False,False,False,True,False
79,19,12.9767936,77.590082,,,,False,False,False,False,False,False,False,False,True,False,False,True
37,4,18.5213738,73.8545071,,,,False,False,False,False,True,False,False,False,True,False,False,True
47,19,26.9154576,75.8189817,,,,True,False,False,False,False,True,False,False,False,True,False,True
56,7,22.5726459,88.3638953,7.0,4.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False
58,6,26.9154576,75.8189817,,,,False,False,False,False,False,False,False,True,True,False,False,True
35,8,13.0836939,80.270186,,,,True,False,False,False,False,False,True,False,True,False,False,True
12,18,17.360589,78.4740613,,,,False,False,False,False,False,False,False,False,True,False,False,False
66,6,28.6328027,77.2197713,,,,False,False,False,False,False,True,False,False,False,False,True,True
12,2,19.054999,72.8692035,,,,True,False,False,False,False,True,False,False,False,False,True,False
20,14,21.2094892,72.8317058,,,,False,False,False,False,True,False,False,False,False,False,False,False
55,9,17.360589,78.4740613,,,,False,False,False,False,False,False,True,False,True,False,False,False
50,14,26.9154576,75.8189817,,,,False,False,True,False,False,False,False,False,False,False,True,False
66,12,19.2396742,73.1366482,,,,False,False,False,False,False,True,False,False,True,False,False,True
50,16,12.9767936,77.590082,,,,False,False,False,False,False,False,False,True,False,False,True,False
63,13,13.0836939,80.270186,,,,False,False,False,False,False,False,False,False,False,False,True,True
70,6,23.0215374,72.5800568,,,,False,False,False,True,False,False,False,False,False,False,True,False
13,8,21.1498134,79.0820556,,,,True,False,False,False,False,False,False,False,False,False,True,False
25,5,19.054999,72.8692035,,,,False,False,False,False,False,False,True,False,False,False,True,False
47,18,22.5726459,88.3638953,,,,True,False,False,False,False,True,False,False,True,False,False,False
64,16,13.0836939,80.270186,15.0,4.0,1.0,False,False,False,False,True,False,False,False,False,True,False,False
12,3,13.0836939,80.270186,,,,False,False,False,False,True,False,False,False,False,False,True,True
60,12,18.5213738,73.8545071,9.0,4.0,1.0,True,False,False,False,False,False,True,False,True,False,False,False
35,15,21.1498134,79.0820556,,,,False,False,False,False,False,True,False,False,False,True,False,False
68,11,12.9767936,77.590082,,,,False,False,True,False,False,False,False,False,True,False,False,False
30,9,19.054999,72.8692035,6.0,4.0,1.0,True,False,False,False,False,False,False,False,True,False,False,True
48,4,23.2584857,77.401989,,,,False,False,False,False,False,False,False,False,True,False,False,False
47,3,28.6328027,77.2197713,2.0,0.0,2.0,False,False,False,False,False,False,False,True,True,False,False,True
76,10,28.6328027,77.2197713,5.0,4.0,1.0,True,False,False,False,True,False,False,False,False,False,True,True
67,14,23.0215374,72.5800568,,,,False,False,False,False,False,False,True,False,False,True,False,False
43,3,17.360589,78.4740613,,,,False,False,True,False,False,False,False,False,False,False,True,True
12,6,28.4031478,77.3105561,13.0,4.0,1.0,False,False,False,False,False,False,False,False,False,False,True,True
22,11,26.4609135,80.3217588,9.0,0.0,2.0,True,False,False,True,False,False,False,False,True,False,False,True
22,9,34.0747444,74.8204443,10.0,0.0,2.0,True,False,False,True,False,False,False,False,True,False,False,True
46,11,27.1752554,78.0098161,,,,False,False,False,False,False,False,False,True,False,False,False,False
78,16,19.2396742,73.1366482,,,,False,False,False,False,False,False,False,False,False,False,True,True
11,15,30.9090157,75.851601,,,,True,False,False,False,False,False,False,False,True,False,False,False
66,13,26.8381,80.9346001,7.0,4.0,1.0,False,False,False,False,False,False,True,False,False,False,True,False
23,16,28.6328027,77.2197713,1.0,0.0,2.0,False,False,False,False,False,True,False,False,True,False,False,True
54,9,21.1498134,79.0820556,11.0,0.0,2.0,True,False,True,False,False,False,False,False,True,False,False,True
69,14,13.0836939,80.270186,,,,False,False,True,False,False,False,False,False,True,False,False,False
52,4,28.6328027,77.2197713,9.0,0.0,2.0,False,False,False,False,True,False,False,False,False,False,True,False
72,1,23.0215374,72.5800568,12.0,0.0,2.0,True,False,False,False,False,True,False,False,False,False,False,True
42,15,12.9767936,77.590082,9.0,0.0,2.0,True,False,False,False,False,False,True,False,True,False,False,True
40,3,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,True,False,False,True
59,14,26.4609135,80.3217588,,,,True,False,False,False,False,False,False,False,True,False,False,False
12,5,21.2094892,72.8317058,7.0,0.0,2.0,False,False,True,False,False,False,False,False,False,False,True,True
19,1,13.0836939,80.270186,1.0,0.0,2.0,False,False,False,False,False,False,False,True,True,False,False,False
66,4,18.5213738,73.8545071,15.0,4.0,1.0,True,False,False,False,False,False,False,False,False,False,True,True
20,5,17.6935526,83.2921297,11.0,4.0,1.0,False,False,False,False,False,True,False,False,False,False,True,True
34,9,23.0215374,72.5800568,18.0,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False
27,18,19.054999,72.8692035,20.0,4.0,1.0,True,False,False,True,False,False,False,False,True,False,False,True
28,2,19.2396742,73.1366482,18.0,4.0,1.0,False,False,False,False,False,False,True,False,True,False,False,False
49,4,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,True,False,False,False
75,19,30.9090157,75.851601,6.0,0.0,2.0,False,False,False,False,False,False,True,False,True,False,False,False
77,10,12.9767936,77.590082,14.0,4.0,1.0,False,False,False,False,True,False,False,False,True,False,False,True
17,2,19.054999,72.8692035,15.0,4.0,1.0,False,False,False,False,False,True,False,False,False,False,True,True
21,6,22.5726459,88.3638953,20.0,4.0,1.0,False,False,False,False,False,False,False,True,True,False,False,True
31,9,17.360589,78.4740613,13.0,0.0,2.0,True,False,False,True,False,False,False,False,True,False,False,False
57,10,19.054999,72.8692035,14.0,4.0,1.0,False,False,True,False,False,False,False,False,True,False,False,True
53,1,23.0215374,72.5800568,16.0,4.0,1.0,True,False,False,False,False,False,False,True,False,False,True,True
71,18,28.6328027,77.2197713,23.0,4.0,1.0,False,False,False,False,True,False,False,False,False,True,False,False
35,3,28.6328027,77.2197713,13.0,0.0,2.0,False,False,False,False,False,False,True,False,False,False,True,True
32,6,23.0215374,72.5800568,23.0,0.0,2.0,True,False,False,False,False,False,True,False,False,True,False,True
42,1,26.8381,80.9346001,5.0,0.0,2.0,False,False,False,False,False,False,False,True,True,False,False,True
58,10,13.0836939,80.270186,21.0,4.0,1.0,True,False,False,True,False,False,False,False,False,False,True,False
25,5,28.6328027,77.2197713,11.0,0.0,2.0,False,False,True,False,False,False,False,False,True,False,False,False
49,14,12.9767936,77.590082,0.0,0.0,2.0,False,False,False,False,True,False,False,False,True,False,False,False
28,5,26.8381,80.9346001,5.0,4.0,1.0,False,False,False,False,False,False,False,True,True,False,False,True
23,13,19.054999,72.8692035,17.0,4.0,1.0,False,False,False,True,False,False,False,False,False,False,True,True
14,5,27.1752554,78.0098161,18.0,0.0,3.0,False,False,False,False,False,False,False,True,True,False,False,True
78,11,22.5726459,88.3638953,9.0,0.0,3.0,True,False,False,False,False,True,False,False,False,False,True,False
58,11,28.6328027,77.2197713,16.0,0.0,2.0,False,False,False,False,False,False,False,True,True,False,False,False
20,12,29.0018557,77.7679671,0.0,0.0,3.0,False,False,False,False,False,False,True,False,False,True,False,True
34,1,12.9767936,77.590082,22.0,0.0,2.0,False,False,False,True,False,False,False,False,False,False,False,False
36,17,21.2094892,72.8317058,12.0,4.0,1.0,True,False,False,False,False,False,False,True,False,True,False,True
69,16,17.360589,78.4740613,13.0,0.0,2.0,True,False,False,False,False,False,False,True,False,False,True,False
37,6,23.0215374,72.5800568,21.0,4.0,1.0,True,False,False,False,False,False,False,True,False,False,True,True
33,4,28.6328027,77.2197713,5.0,0.0,2.0,True,False,False,False,False,True,False,False,False,False,False,True
43,19,12.9767936,77.590082,21.0,0.0,3.0,False,False,False,True,False,False,False,False,False,False,True,True
11,5,28.6328027,77.2197713,14.0,4.0,1.0,False,False,False,True,False,False,False,False,False,False,True,False
18,10,21.1498134,79.0820556,3.0,0.0,2.0,True,False,True,False,False,False,False,False,False,False,True,False
56,8,13.0836939,80.270186,20.0,4.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False
66,13,17.6935526,83.2921297,2.0,3.0,4.0,False,False,False,True,False,False,False,False,True,False,False,True
19,1,19.054999,72.8692035,22.0,0.0,2.0,False,False,False,False,False,False,False,True,False,False,True,True
78,10,22.7203616,75.8681996,19.0,4.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False
57,9,22.5726459,88.3638953,20.0,4.0,1.0,True,False,False,True,False,False,False,False,True,False,False,True
28,19,12.9767936,77.590082,19.0,3.0,4.0,True,False,False,False,False,False,False,False,False,True,False,True
52,4,12.9767936,77.590082,15.0,0.0,2.0,False,False,False,False,False,False,False,True,True,False,False,False
48,16,21.1498134,79.0820556,14.0,0.0,2.0,False,False,False,False,False,False,True,False,False,False,True,True
69,8,19.054999,72.8692035,20.0,0.0,3.0,True,False,False,True,False,False,False,False,False,False,True,False
36,11,26.9154576,75.8189817,23.0,3.0,4.0,False,False,True,False,False,False,False,False,True,False,False,True
62,3,23.0215374,72.5800568,17.0,0.0,3.0,False,False,False,False,False,False,False,True,False,False,True,True
74,17,12.9767936,77.590082,6.0,0.0,3.0,False,False,False,False,False,False,False,False,False,False,True,True
68,18,22.7203616,75.8681996,19.0,0.0,2.0,False,False,True,False,False,False,False,False,True,False,False,True
35,8,19.054999,72.8692035,16.0,0.0,3.0,False,False,False,False,False,False,True,False,True,False,False,True
10,5,19.054999,72.8692035,18.0,0.0,3.0,True,False,False,False,False,True,False,False,False,True,False,False
69,10,22.5726459,88.3638953,8.0,3.0,4.0,True,False,False,False,False,False,True,False,True,False,False,True
18,14,19.054999,72.8692035,19.0,0.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False
35,18,17.360589,78.4740613,10.0,0.0,2.0,True,False,True,False,False,False,False,False,False,False,True,True
28,11,12.9767936,77.590082,9.0,0.0,3.0,False,False,False,False,False,False,False,True,True,False,False,False
41,12,28.6328027,77.2197713,8.0,3.0,4.0,True,False,True,False,False,False,False,False,True,False,False,False
58,15,22.7203616,75.8681996,8.0,0.0,3.0,True,False,False,True,False,False,False,False,True,False,False,True
66,4,28.6328027,77.2197713,15.0,0.0,3.0,True,False,False,False,False,False,False,True,True,False,False,False
35,10,26.4609135,80.3217588,11.0,3.0,4.0,True,False,False,False,False,False,False,True,True,False,False,True
58,6,12.9767936,77.590082,1.0,5.0,5.0,False,False,False,False,False,False,False,True,False,False,True,False
22,17,23.0215374,72.5800568,6.0,3.0,4.0,False,False,False,True,False,False,False,False,False,False,True,True
24,13,22.5726459,88.3638953,10.0,3.0,4.0,False,False,False,False,False,False,False,False,False,False,True,True
14,8,22.5726459,88.3638953,1.0,0.0,3.0,False,False,False,False,False,False,False,True,False,True,False,False
10,1,22.7203616,75.8681996,8.0,3.0,4.0,False,False,False,False,False,False,False,False,True,False,False,True
11,8,23.0215374,72.5800568,21.0,3.0,4.0,False,False,False,False,False,False,False,True,False,False,True,False
28,2,19.054999,72.8692035,0.0,3.0,4.0,False,False,False,True,False,False,False,False,True,False,False,True
61,9,18.5213738,73.8545071,0.0,0.0,3.0,False,False,False,False,False,False,False,False,True,False,False,True
51,17,18.5213738,73.8545071,7.0,5.0,5.0,True,False,False,False,False,False,True,False,False,False,False,True
35,2,12.9767936,77.590082,15.0,0.0,3.0,False,False,False,False,True,False,False,False,True,False,False,True
70,5,17.360589,78.4740613,18.0,0.0,3.0,False,False,False,False,False,True,False,False,True,False,False,True
47,15,25.3356491,83.0076292,9.0,3.0,4.0,False,False,False,False,False,False,True,False,True,False,False,True
59,3,19.3428238,72.805441,9.0,0.0,3.0,False,False,False,False,False,True,False,False,True,False,False,True
33,12,17.360589,78.4740613,10.0,0.0,3.0,True,False,False,True,False,False,False,False,True,False,False,False
75,7,28.6328027,77.2197713,16.0,5.0,5.0,True,False,False,False,False,True,False,False,True,False,False,False
47,11,17.360589,78.4740613,10.0,0.0,3.0,False,False,False,False,False,True,False,False,True,False,False,True
52,4,21.1498134,79.0820556,1.0,5.0,5.0,True,False,False,False,True,False,False,False,False,False,True,True
10,14,23.2584857,77.401989,2.0,5.0,5.0,False,False,False,False,False,False,False,False,False,False,True,True
69,9,13.0836939,80.270186,2.0,5.0,5.0,False,False,False,False,False,False,True,False,True,False,False,True
21,19,23.0215374,72.5800568,17.0,5.0,5.0,False,False,True,False,False,False,False,False,False,False,True,True
78,15,26.8381,80.9346001,22.0,3.0,4.0,True,False,False,False,True,False,False,False,True,False,False,True
36,9,23.0215374,72.5800568,16.0,5.0,5.0,False,False,False,False,True,False,False,False,True,False,False,True
45,8,19.054999,72.8692035,13.0,5.0,5.0,False,False,False,False,False,True,False,False,True,False,False,False
36,17,17.360589,78.4740613,3.0,3.0,4.0,True,False,False,False,False,False,False,False,True,False,False,False
58,15,26.9154576,75.8189817,2.0,5.0,5.0,False,False,False,False,False,False,True,False,False,False,True,True
29,4,28.6328027,77.2197713,22.0,0.0,3.0,True,False,False,False,False,False,False,True,True,False,False,False
32,12,12.9767936,77.590082,19.0,0.0,3.0,True,False,False,True,False,False,False,False,True,False,False,False
27,3,12.9767936,77.590082,11.0,3.0,4.0,False,False,False,False,False,True,False,False,False,False,True,False
21,5,12.9767936,77.590082,20.0,0.0,3.0,True,False,True,False,False,False,False,False,True,False,False,True
76,8,19.054999,72.8692035,8.0,1.0,6.0,True,False,False,False,False,False,False,True,True,False,False,True
15,13,29.0018557,77.7679671,1.0,3.0,4.0,True,False,False,False,False,True,False,False,True,False,False,True
55,3,17.6935526,83.2921297,16.0,1.0,6.0,False,False,False,True,False,False,False,False,True,False,False,True
56,8,12.9767936,77.590082,9.0,3.0,4.0,False,False,True,False,False,False,False,False,False,False,True,True
17,4,12.9767936,77.590082,23.0,3.0,4.0,False,False,False,False,False,False,False,True,True,False,False,True
48,15,28.6328027,77.2197713,0.0,1.0,6.0,False,False,False,False,True,False,False,False,False,False,True,True
56,7,12.9767936,77.590082,14.0,3.0,4.0,False,False,False,False,False,False,False,False,True,False,False,True
53,19,28.6328027,77.2197713,15.0,3.0,4.0,False,False,False,False,True,False,False,False,True,False,False,False
61,6,19.054999,72.8692035,2.0,3.0,7.0,False,False,False,False,False,True,False,False,False,True,False,True
35,9,18.5213738,73.8545071,16.0,3.0,4.0,False,False,False,False,False,False,False,True,False,False,True,True
26,9,13.0836939,80.270186,4.0,5.0,5.0,True,False,False,False,True,False,False,False,False,False,True,True
44,15,28.6328027,77.2197713,12.0,1.0,6.0,False,False,False,True,False,False,False,False,True,False,False,True
26,18,28.7749966,77.4586967,13.0,1.0,6.0,False,False,False,False,False,False,False,False,True,False,False,True
65,3,21.1498134,79.0820556,21.0,1.0,6.0,False,False,False,False,False,True,False,False,False,False,True,False
45,15,19.054999,72.8692035,15.0,1.0,6.0,False,False,False,False,False,False,False,True,True,False,False,True
39,5,21.2094892,72.8317058,23.0,3.0,4.0,False,False,False,False,False,False,True,False,True,False,False,True
58,12,22.5726459,88.3638953,15.0,1.0,6.0,False,False,False,False,True,False,False,False,True,False,False,True
47,19,23.0215374,72.5800568,23.0,1.0,6.0,False,False,False,False,True,False,False,False,False,False,True,True
37,10,28.6328027,77.2197713,5.0,5.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False
38,11,17.360589,78.4740613,11.0,3.0,7.0,False,False,False,False,False,True,False,False,True,False,False,True
47,18,26.8381,80.9346001,3.0,5.0,5.0,False,False,True,False,False,False,False,False,False,False,True,True
40,7,26.9154576,75.8189817,18.0,1.0,6.0,False,False,False,False,False,True,False,False,False,False,False,True
25,8,12.9767936,77.590082,17.0,5.0,5.0,False,False,False,False,False,True,False,False,True,False,False,False
79,16,12.9767936,77.590082,5.0,3.0,7.0,True,False,False,True,False,False,False,False,False,False,True,True
58,17,13.0836939,80.270186,20.0,1.0,6.0,True,False,False,False,False,False,True,False,False,False,False,True
67,6,28.6328027,77.2197713,16.0,1.0,6.0,False,False,False,False,True,False,False,False,True,False,False,True
62,15,18.5213738,73.8545071,19.0,5.0,5.0,True,False,True,False,False,False,False,False,False,False,True,False
18,13,17.360589,78.4740613,23.0,1.0,6.0,True,False,False,False,False,False,True,False,True,False,False,True
35,3,28.6328027,77.2197713,7.0,5.0,5.0,False,False,False,False,False,False,True,False,False,False,False,False
55,15,19.054999,72.8692035,23.0,5.0,5.0,False,False,False,True,False,False,False,False,True,False,False,True
53,4,26.4609135,80.3217588,20.0,3.0,7.0,False,False,False,False,True,False,False,False,True,False,False,False
48,11,28.6328027,77.2197713,11.0,3.0,7.0,False,False,False,True,False,False,False,False,False,False,True,True
71,14,27.1752554,78.0098161,15.0,1.0,6.0,False,False,False,False,False,True,False,False,False,True,False,True
59,10,26.8381,80.9346001,0.0,3.0,7.0,True,False,False,False,False,False,True,False,False,False,False,False
43,2,23.2584857,77.401989,15.0,5.0,5.0,True,False,False,False,False,False,False,True,True,False,False,False
12,14,12.9767936,77.590082,2.0,1.0,6.0,False,False,False,False,False,False,False,True,True,False,False,False
51,4,28.6328027,77.2197713,22.0,5.0,5.0,False,False,False,False,False,True,False,False,True,False,False,False
23,12,19.054999,72.8692035,12.0,1.0,6.0,False,False,False,False,False,False,False,True,False,False,True,False
57,17,12.9767936,77.590082,19.0,1.0,6.0,True,False,False,False,False,False,True,False,False,False,False,False
13,10,23.0215374,72.5800568,7.0,1.0,6.0,False,False,False,False,True,False,False,False,True,False,False,False
47,3,12.9767936,77.590082,17.0,3.0,7.0,False,False,True,False,False,False,False,False,True,False,False,False
71,17,19.054999,72.8692035,7.0,6.0,8.0,False,False,True,False,False,False,False,False,True,False,False,False
59,6,17.360589,78.4740613,23.0,1.0,6.0,False,False,False,False,False,True,False,False,False,False,True,True
66,2,20.0112475,73.7902364,20.0,3.0,7.0,False,False,False,False,False,False,False,True,False,False,False,True
48,16,28.6328027,77.2197713,13.0,1.0,6.0,False,False,False,True,False,False,False,False,True,False,False,False
54,4,13.0836939,80.270186,7.0,3.0,7.0,False,False,False,False,True,False,False,False,True,False,False,True
26,5,18.5213738,73.8545071,2.0,1.0,6.0,False,False,True,False,False,False,False,False,True,False,False,False
70,11,21.2094892,72.8317058,15.0,1.0,6.0,False,False,False,False,False,False,False,True,False,False,True,False
25,19,18.5213738,73.8545071,8.0,3.0,7.0,False,False,False,False,False,False,False,False,False,False,True,False
52,14,17.360589,78.4740613,20.0,1.0,6.0,False,False,True,False,False,False,False,False,True,False,False,True
65,2,23.2584857,77.401989,2.0,1.0,6.0,False,False,False,False,False,False,False,False,True,False,False,True
12,9,22.5726459,88.3638953,1.0,3.0,7.0,False,False,False,False,False,False,False,False,True,False,False,True
32,2,19.054999,72.8692035,19.0,1.0,6.0,False,False,False,False,True,False,False,False,True,False,False,False
48,3,26.9154576,75.8189817,10.0,6.0,8.0,False,False,True,False,False,False,False,False,True,False,False,False
36,18,22.5726459,88.3638953,19.0,6.0,8.0,False,False,True,False,False,False,False,False,False,False,True,True
42,13,25.6093239,85.1235252,20.0,3.0,7.0,False,False,False,False,False,False,False,False,False,True,False,False
